-2.805667319640901355e-13,9.911425945242978395e-12,4.497800247420730319e-16,8.929610255102220965e-12,7.811448513392757851e-12,-1.489515618226993796e-13,3.573602555085709463e-12,1.585938082545597896e-13,-4.121504727131257464e-13,8.284965229495383779e-14,-3.794484676990369903e-12,2.081965592604688091e-11,2.524718178713307400e-12,3.230380881709787735e-12,5.419325710795387675e-11,2.309840466724158998e-12,-5.485451479430067790e-14,6.964911094273924649e-11,5.519445949456180404e-12,4.364757812635584538e-12,1.594891339678513679e-11,2.997984882995437027e-13,1.085496813096916095e-11,1.452954442826860907e-11,6.946736522206504601e-14,-3.384368003053757702e-11,2.390790783603250972e-11,1.645647335448459076e-11,-6.354848334826766707e-12,-1.141150106119367764e-12,-6.169898041284254843e-13,-7.651011273786707249e-13,-8.042262607042901584e-14,-1.740497416836929990e-12,1.866933731675173920e-11,9.919832673351276446e-12,2.238153750915831447e-11,-1.004601572397425726e-12,2.604990366469162755e-12,-9.234414380946285303e-14,-2.099301359091206518e-11,-6.717087367894785622e-13,1.191279153279307373e-10,5.347139741108003528e-13,-1.563470178097322168e-12,-1.439492362266194562e-12,1.455061019843720828e-13,-1.809207993804789886e-13,1.103512135198218275e-11,4.940048386929575378e-12,-1.522122336834312142e-11,1.076694601595432037e-12,2.033230393697646733e-11,1.086753343824708324e-11,2.547709302657311514e-12,6.536186576530922172e-12,-8.257704100082907021e-14,1.795993421293760379e-12,-4.662671156850810904e-14,2.056408630655622198e-11,1.302042790669846749e-13,8.513677884875934823e-12,-7.044852956182168470e-12,-3.905699868469870149e-13,7.258098422102183599e-13,2.821714562160157357e-11,1.069061325047770900e-11,-1.331938076698228179e-13,-6.334101461348610709e-13,6.027934888196476875e-14,-6.410857559482467557e-12,-4.379807467420210556e-14,2.698680535312983610e-11,-3.106113102338179736e-13,-1.397172633379488233e-13,2.041885006039005978e-12,-1.148522618795082287e-12,1.716022212155182873e-12,-3.707678655706515218e-13,3.497126763699195453e-11,-5.333573611155342958e-11,3.244020901668883596e-12,2.293823552106061257e-12,2.384982753140343711e-12,6.345575029037128069e-11,-3.218200030937937183e-15,2.680102851962387099e-11,-8.173768564875058232e-14,2.438984167081621009e-11,-1.006280124312778691e-11,5.852127600939067548e-13,4.629875215270073301e-12,1.086909398893627591e-11,-9.609322508955516666e-14,1.515205215604437390e-13,5.303278932027303465e-11,4.562297771054543788e-11,1.647827776196542631e-11,1.353998739216169312e-12,-1.434126844674755073e-12
-3.644012860969450987e-13,1.241298197208773356e-11,2.807827591571650295e-16,1.126961199017225828e-11,9.795188408301801796e-12,-1.900799926644767612e-13,4.312415566817482717e-12,2.020572710140376015e-13,-5.265497511430961256e-13,8.046486203364662210e-14,-4.746448906498653208e-12,2.608820968529803207e-11,3.181030260775029112e-12,4.042273392500000485e-12,4.679722876932652631e-11,2.868461400467482736e-12,-1.302203369247711021e-13,8.983367571739766382e-11,6.993925433656267448e-12,5.437790619141867677e-12,1.326017222766496722e-11,3.757080705200614648e-13,1.367169787593120017e-11,1.816024763110299847e-11,8.718038800375026385e-14,-4.249300083549037850e-11,1.994738437205072577e-11,2.046219110506417208e-11,-7.988136723902992967e-12,-1.417178330145093973e-12,-7.705699662789924967e-13,-9.991322540378194462e-13,-1.057375039626066999e-13,-2.198083987730089638e-12,2.343145447946619091e-11,1.241916274106847749e-11,1.836446615707249420e-11,-1.279220692502402895e-12,3.243269570309844658e-12,-1.269372479922483402e-13,-1.895442312377853183e-11,-8.561982014896846283e-13,1.529560780873695615e-10,6.468879883861236255e-13,-1.994249245930075780e-12,-1.812911081008741965e-12,1.927284974323770496e-13,-2.367535074333961998e-13,1.379646665003558751e-11,4.238682884124897840e-12,-6.808139452284339833e-12,1.356551287815166766e-12,2.518335355597609493e-11,9.614235268989451351e-12,3.179216505913223653e-12,5.672481328529801046e-12,-1.082308086121338130e-13,2.241335600064000782e-12,-6.507102243909920249e-14,1.707523375538520820e-11,1.130239735247258434e-13,7.520601812796925447e-12,-6.319455846801149432e-12,-4.999491266109394987e-13,9.001373816198626657e-13,3.543144804964189030e-11,1.339413651676787040e-11,-1.821411900380997045e-13,-5.564179785967510494e-13,5.504524410656795878e-14,-8.031769250205635754e-12,-5.566390467014613361e-14,3.376763930777064543e-11,-6.540849015023999850e-13,-1.983007641536429544e-13,2.563424913160902774e-12,-1.452744362403715471e-12,2.157148026440437721e-12,-4.894094837541996749e-13,4.379793040466384542e-11,-4.861492596048874308e-11,4.073467610700403797e-12,2.893259945161042393e-12,1.656254520092129139e-12,7.976413055581992570e-11,-1.352138221104133192e-14,2.295829468258130356e-11,-1.025418333823002480e-13,2.061059694067019524e-11,-1.261624385886706332e-11,7.324637783191629289e-13,5.790898543180298397e-12,1.361452162185398713e-11,-1.296627784376488897e-13,1.768395855783465690e-13,6.607570217825904405e-11,5.721326532731204004e-11,1.368122156007885712e-11,1.692219705292547998e-12,-1.807717020825981193e-12
-5.082181036531649386e-14,3.590877309110754876e-12,1.135294031728254633e-15,3.270006042758933073e-12,2.851541076874602101e-12,-5.030346762203730089e-14,1.724361697280074552e-12,4.836997218941101767e-14,-1.395602854510530264e-13,4.684600329574975053e-14,-1.368133944469944201e-12,7.710248260500622867e-12,9.640979810888293784e-13,1.180355914024066843e-12,9.814837888337303278e-11,8.690850572826511450e-13,1.392593560296692673e-13,1.750953277935867193e-11,2.384971579431765721e-12,1.697123519988058302e-12,3.120574868660926384e-11,1.042479020084006332e-13,4.236972139409772920e-12,5.344908256650039261e-12,1.986185175567859271e-14,-1.221861485624581881e-11,4.664933623637519620e-11,5.744226637935522031e-12,-2.223188010244111665e-12,-4.193117803584052982e-13,-3.154635633416359143e-13,-1.829361236281579214e-13,-2.165136138785050293e-14,-6.300618186161638359e-13,6.998242089073652418e-12,3.766285644429264936e-12,4.507614404085966366e-11,-3.397981753706227898e-13,1.072195698928484812e-12,4.980136597540272655e-16,-3.453713900978333069e-11,-2.444966395382672846e-13,3.663940629185358158e-11,3.448675352369982966e-13,-5.645285914818002953e-13,-5.026431866424770346e-13,7.803120581603439039e-15,-4.981827147001812465e-14,4.161639036816439304e-12,9.030582082182663778e-12,-4.651295948655177703e-11,3.782658267212652893e-13,8.310062471866030409e-12,1.854960210716559387e-11,9.491349404471324800e-13,1.123999552240068954e-11,-2.057735225649280583e-14,7.021995809550167482e-13,-5.096568809605333797e-15,4.047066981039429578e-11,2.325267076266253751e-13,1.447412187568673277e-11,-1.210127071723249920e-11,-1.400483418999522445e-13,2.782598628242383809e-13,1.041094453035847384e-11,4.258745756697900103e-12,-9.266827463427472455e-15,-1.108720941310694946e-12,1.849323075643110256e-13,-2.084738522873667831e-12,-1.124953415647228625e-14,1.023006699160724914e-11,2.529283590608411813e-13,2.511035006512444978e-14,7.551135686580695991e-13,-3.972203888486855955e-13,6.312305339086070886e-13,-8.485643785603532233e-14,1.265138074157719644e-11,-8.217629856686827247e-11,1.206692632037938895e-12,8.546565063175810378e-13,5.434780981128736001e-12,2.287583408584611115e-11,8.310690228631187603e-15,4.925917275461623205e-11,-2.300676858148869647e-14,4.631898506716809029e-11,-3.650618041333163164e-12,2.268038374252765927e-13,1.742894881038329458e-12,4.089793984681760074e-12,-1.077480930588946017e-14,6.814532870831607417e-14,2.102712717979007759e-11,1.671323669069745947e-11,3.253282230366121168e-11,5.138617320435133754e-13,-5.155507324581368438e-13
-3.614897625423612215e-13,1.243331514696889217e-11,2.800071875379615169e-16,1.128282438127841221e-11,9.816328000703067668e-12,-1.909105547431366895e-13,4.260791058258971359e-12,2.011617436153274283e-13,-5.289059224024542456e-13,7.134026046481636427e-14,-4.750694858650521760e-12,2.613966812077343136e-11,3.190692441592216983e-12,4.046855636526142141e-12,4.811932846957924496e-11,2.862022901816766925e-12,-1.347087383750970759e-13,8.939536181133123773e-11,7.043532748215460772e-12,5.435278866512448769e-12,1.368547750380120848e-11,3.766047077591410669e-13,1.371635663285026875e-11,1.817556073650522704e-11,8.602742845713278682e-14,-4.260095871966587769e-11,2.060943127097011105e-11,2.028111599993161990e-11,-8.012075306318996720e-12,-1.410613027535173387e-12,-7.722202995608842115e-13,-1.000377739154504943e-12,-1.066132847185418836e-13,-2.203325116356978476e-12,2.349522032093294590e-11,1.242783903170552825e-11,1.901077653080464858e-11,-1.282368605336146087e-12,3.241520720810628798e-12,-1.265848020811630416e-13,-1.939964505701110776e-11,-8.631073177044689613e-13,1.527355366054885204e-10,6.404520705355992505e-13,-2.006054720049101306e-12,-1.810018053732294340e-12,1.972362361116992173e-13,-2.383144853088965900e-13,1.378356153052793652e-11,4.351418241541126909e-12,-7.329641760410391589e-12,1.354830611990145887e-12,2.511281083235569792e-11,9.836552126106810614e-12,3.179565195618279304e-12,5.775330002158842635e-12,-1.086518632828898075e-13,2.241405787963938696e-12,-6.631363187484263525e-14,1.764395801774603270e-11,1.159229846847550379e-13,7.681894573252964165e-12,-6.514719805816783563e-12,-5.032220266095245504e-13,8.971090580586378428e-13,3.553230122817632051e-11,1.341226057883564051e-11,-1.827909428392964469e-13,-5.711477715943894492e-13,4.428421979496645449e-14,-8.041199607115139319e-12,-5.520344477319355258e-14,3.374211076721522790e-11,-7.613009879263880403e-13,-1.969774740064452815e-13,2.563700418463991106e-12,-1.452854117102502565e-12,2.163468366221108471e-12,-4.918007054072254258e-13,4.386521688451147701e-11,-4.931722452735297699e-11,4.073119981685910152e-12,2.901977766375009208e-12,1.705680189532884774e-12,7.999907235837473606e-11,-1.657865451257915044e-14,2.360457144459323277e-11,-1.019003325355136471e-13,2.124880814337979845e-11,-1.264228840927401514e-11,7.320845605375192020e-13,5.796566302017367996e-12,1.363867787772765653e-11,-1.298413586987704407e-13,1.716186190455737514e-13,6.596035922286988777e-11,5.734096088000980540e-11,1.414556975668017586e-11,1.691138920168489728e-12,-1.809889417633521393e-12
-1.014063211160081871e-13,4.426172768700053007e-12,7.525916465680987600e-16,4.051742182092011407e-12,3.499101383707559753e-12,-6.451653617763194177e-14,1.923749545266624845e-12,6.794456170150449765e-14,-1.788790184277789011e-13,5.493519651393445243e-14,-1.693665920009075984e-12,9.401402313999592046e-12,1.160535887072513695e-12,1.451482253876915435e-12,6.730294743337934024e-11,1.062564502492713260e-12,6.685994590405545705e-14,2.778457423944957528e-11,2.693308584460161286e-12,2.036028871449283111e-12,2.111553119543336453e-11,1.305573754842390737e-13,5.045485695148971513e-12,6.553970366568797227e-12,2.958788083342816993e-14,-1.506004264504459161e-11,3.154610412975315045e-11,7.492982929781566320e-12,-2.777096850123405967e-12,-5.236006366942760758e-13,-3.361835068839658242e-13,-2.938057609792951520e-13,-3.158860918004295398e-14,-7.810306594394960883e-13,8.471887752560780001e-12,4.563885628943707721e-12,3.031733672344530583e-11,-4.383871990619055061e-13,1.254813570895920798e-12,-2.339155646065501572e-14,-2.415632750435113491e-11,-2.972432430721488212e-13,5.095409004874179675e-11,3.450977303804918292e-13,-6.963983837480939477e-13,-6.432959599856293178e-13,3.149785159718218899e-14,-7.205402851592082566e-14,5.087928770939192870e-12,6.194649577104831166e-12,-2.913862438001488000e-11,4.822535782188410107e-13,9.797139203437357858e-12,1.289206269377772634e-11,1.159160944401822584e-12,7.822550775828397218e-12,-3.195929640537046794e-14,8.398566065387152937e-13,-1.352059419759063174e-14,2.733845344612935380e-11,1.601683817777849654e-13,1.007927013289679462e-11,-8.361137403797897767e-12,-1.734498060493566213e-13,3.385576287088496807e-13,1.269083118248170912e-11,5.042977767734876227e-12,-3.827628999626764760e-14,-7.657090563170006565e-13,1.475380381190599443e-13,-2.709090542578915243e-12,-1.762686546030055841e-14,1.247821443532661741e-11,1.843578898701515742e-13,-2.254320707891397309e-14,9.309450785210739820e-13,-5.091066602646316671e-13,7.711143330800451270e-13,-1.389145824118308878e-13,1.561307659893357073e-11,-5.854085959853482160e-11,1.485353395954171242e-12,1.041459457875675038e-12,3.580678543728506444e-12,2.819363388206685268e-11,6.326762048355516800e-15,3.371448357176658975e-11,-3.341849071120462205e-14,3.149017074491303566e-11,-4.493009923039660722e-12,2.737428048485708124e-13,2.115314676147873521e-12,4.954096220431637286e-12,-3.018934178345000160e-14,8.078799856728826337e-14,2.514388709937367054e-11,2.046993249537179000e-11,2.195944589647119677e-11,6.253968310285063657e-13,-6.433232859874962198e-13
-4.319376021205647200e-14,3.645439808387458890e-12,1.205784634565888656e-15,3.326542916684541268e-12,2.904092707182326401e-12,-5.164403232393461212e-14,1.711621786266770393e-12,4.702787730467062115e-14,-1.433894384256403857e-13,3.658551190411304701e-14,-1.384416257202047254e-12,7.854880899426591638e-12,9.914011166321288820e-13,1.196985219245888717e-12,1.071246809832222004e-10,8.709696514892227477e-13,1.476062543838722822e-13,1.652285099090389162e-11,2.512212937866734175e-12,1.717753453714865302e-12,3.400034770584489951e-11,1.057891111855459024e-13,4.367130592430965124e-12,5.413469970847239437e-12,1.809215591735520662e-14,-1.244194400827392788e-11,5.088161622684215837e-11,5.547626305088560012e-12,-2.264502062646802216e-12,-4.150101278416707876e-13,-3.292685707176808745e-13,-1.789274526393544014e-13,-2.247763031035857979e-14,-6.433513393548622979e-13,7.163136631092142177e-12,3.828376288618272021e-12,4.914122897044869115e-11,-3.457013233577280505e-13,1.090948073817509378e-12,3.783800987156090460e-15,-3.773996048106737075e-11,-2.560929430609347251e-13,3.638622627906281068e-11,3.537749886672103260e-13,-5.865227587288672177e-13,-5.025195279227827076e-13,9.211252837724072609e-15,-5.123482737036256679e-14,4.199813914306518323e-12,9.835581156538394462e-12,-5.121160829035341763e-11,3.789803637589715418e-13,8.381197079224781156e-12,2.022739859172680288e-11,9.598657886314067974e-13,1.222119960806169118e-11,-2.063044993056235903e-14,7.135274567411028809e-13,-5.846391320533108735e-15,4.412023890616945955e-11,2.534141030773339932e-13,1.576369330199166849e-11,-1.327080860999095368e-11,-1.458909923365449455e-13,2.781224819439261263e-13,1.064370935847376797e-11,4.360540931690617715e-12,-7.025357699432822275e-15,-1.210778934865399668e-12,1.899369292363970137e-13,-2.089435364269279331e-12,-1.035874975879821044e-14,1.033942274584449780e-11,1.488370873627423524e-13,3.344523957399936938e-14,7.643609990613040491e-13,-4.000156089868338207e-13,6.458949426120301160e-13,-8.509981198473376879e-14,1.282798574088589270e-11,-8.948608579949261681e-11,1.221483998844150044e-12,8.768265607009683448e-13,5.939187696027665184e-12,2.333324522424252251e-11,5.044536520669604423e-15,5.370827712000079926e-11,-2.171868291675830706e-14,5.051641040204094482e-11,-3.714656244457395226e-12,2.299656638413950865e-13,1.771602575465068280e-12,4.170134065511230301e-12,-9.167413714109852237e-15,6.301225592879106478e-14,2.125802247068901186e-11,1.702381134274148478e-11,3.547412833128227425e-11,5.194805350257322739e-13,-5.233031507471935020e-13
-4.185673034092183405e-14,3.796604228314613905e-12,1.248175074361533454e-15,3.484035209867122711e-12,3.030849753790427538e-12,-5.447013784056920499e-14,1.757618555075577722e-12,4.841206623365544977e-14,-1.513580624291561918e-13,3.087300518279680576e-14,-1.439528454567459647e-12,8.198865945333498808e-12,1.042849634351074200e-12,1.246226839996130210e-12,1.135061161242356112e-10,9.004190424221703085e-13,1.520667122781959897e-13,1.686372670236075710e-11,2.679014276350884850e-12,1.785848042865501174e-12,3.592822432354679940e-11,1.100700013773373495e-13,4.598887079861047568e-12,5.629654583370020256e-12,1.786952428001239235e-14,-1.297869125075642498e-11,5.380401754753508436e-11,5.638670740095338813e-12,-2.363313248988515845e-12,-4.265378276470614402e-13,-3.489906682268340540e-13,-1.867706138758640390e-13,-2.414428871770244532e-14,-6.745983556536866208e-13,7.499887518982216261e-12,3.995683056910446913e-12,5.191465306453623966e-11,-3.629632611703866981e-13,1.138291907502293164e-12,4.688910452458891885e-15,-4.012006111306655777e-11,-2.722144580524173721e-13,3.800536599242852521e-11,3.710608798760826788e-13,-6.221480706706772593e-13,-5.214657358923783787e-13,1.012659403835748234e-14,-5.469597040904529640e-14,4.368035816554055845e-12,1.040627305643837160e-11,-5.460285353571605632e-11,3.937343670622391131e-13,8.700436449843725472e-12,2.145436744045222914e-11,9.976367594980487963e-13,1.294695716249842357e-11,-2.181964246779419507e-14,7.442496559336917558e-13,-6.972897372982649009e-15,4.663199050110274180e-11,2.683768799874764429e-13,1.670868695760034491e-11,-1.412346806905565868e-11,-1.550963356267790952e-13,2.872067729799869287e-13,1.113353023886564677e-11,4.572248109760095236e-12,-7.375609802645777148e-15,-1.284820363231262982e-12,2.015027758505914911e-13,-2.158239076467129390e-12,-1.034100045447720662e-14,1.076637899416961487e-11,8.590628568412151095e-14,3.705052258019608669e-14,7.969969587798463749e-13,-4.170714240160420281e-13,6.763811861846248727e-13,-9.049870606006616530e-14,1.334681158201834301e-11,-9.521570743248590834e-11,1.274148644404908338e-12,9.211694166804474919e-13,6.302642765570722505e-12,2.436571549745819104e-11,2.777620278918285438e-15,5.685378302110002258e-11,-2.179961195681983001e-14,5.344533536300612012e-11,-3.874789273983032204e-12,2.399330882099119417e-13,1.847644039285214796e-12,4.356326184911215587e-12,-9.448149582807497962e-15,6.170745105869625698e-14,2.213124722123405412e-11,1.776406292688688361e-11,3.749578138081584709e-11,5.406733347184432938e-13,-5.468998544158170000e-13
-3.773776388105043072e-13,1.272914422069127802e-11,2.337999945740905200e-16,1.158060143144310141e-11,1.004657007714688277e-11,-1.956410745592765409e-13,4.403404441145513535e-12,2.083186425654310304e-13,-5.420834917888050991e-13,7.946369049528951391e-14,-4.866890452320755307e-12,2.675541881000136811e-11,3.266173314701947823e-12,4.145125170745013797e-12,4.339393496959697812e-11,2.938942515499075620e-12,-1.462199484871870566e-13,9.285696006730440941e-11,7.186408305394866401e-12,5.573694309546147239e-12,1.216645103759411635e-11,3.852122101799302866e-13,1.403677409325894140e-11,1.861885114516375954e-11,8.973904768031873677e-14,-4.358920886725485384e-11,1.831329607473677207e-11,2.100267108471153016e-11,-8.194907145235121639e-12,-1.452826997052953453e-12,-7.904764800357678954e-13,-1.034077371308640350e-12,-1.094348915027890968e-13,-2.258304143319281995e-12,2.403593232012355570e-11,1.273975133058492526e-11,1.677699852980128672e-11,-1.316618845084768239e-12,3.324489938007332799e-12,-1.328088499927019225e-13,-1.780088034077856325e-11,-8.802399102205081780e-13,1.578801437083108685e-10,6.614518177823874177e-13,-2.051830471583154405e-12,-1.863099716203020873e-12,1.985472191140679735e-13,-2.448829831479201914e-13,1.415407220759194055e-11,3.926574089621792423e-12,-4.172702131112211420e-12,1.394164054935093329e-12,2.579664694549142844e-11,8.980131246231264095e-12,3.259029389012081866e-12,5.266220909609956019e-12,-1.120446333212994877e-13,2.298051126435199692e-12,-6.800116052011008699e-14,1.565735253283543601e-11,1.050298963297580845e-13,7.023677606877873149e-12,-5.921002351782439376e-12,-5.147452766415014560e-13,9.222858272874501614e-13,3.634624480358502619e-11,1.374218050476081318e-11,-1.901537839426524404e-13,-5.184806238120346328e-13,5.629258867874827983e-14,-8.235478568548641040e-12,-5.738190008391377505e-14,3.464861834696923295e-11,-7.032340603457927218e-13,-2.088616839931547375e-13,2.631632144919360747e-12,-1.493845880591787372e-12,2.213436998509350048e-12,-5.072625849297208078e-13,4.491436426505948272e-11,-4.575676874495047232e-11,4.182348676380306643e-12,2.971347123708223594e-12,1.402971033430955003e-12,8.183419893581422631e-11,-1.535523612339584082e-14,2.124743276365338547e-11,-1.053177882938324300e-13,1.899667715394915589e-11,-1.293948087844619055e-11,7.516323311104434952e-13,5.938363355184533484e-12,1.396293238675166602e-11,-1.350797007081621961e-13,1.797515675723540472e-13,6.775593790897412586e-11,5.868075270994823899e-11,1.254476340492716867e-11,1.735803990409913165e-12,-1.856936651739576223e-12
-3.257644538012636334e-13,1.144510335537984587e-11,3.770698950533063890e-16,1.034537874605358246e-11,9.033087691129506275e-12,-1.744520671815249132e-13,3.959480789781508379e-12,1.831482464443868881e-13,-4.830952566170673739e-13,7.115885283704990761e-14,-4.373955535890832728e-12,2.405908831141066822e-11,2.930662608078242875e-12,3.725562759370186164e-12,5.370773664311724177e-11,2.639456843849873314e-12,-9.975229372382283391e-14,8.093478016203832808e-11,6.463296609554645511e-12,5.008869735567313998e-12,1.559910458401802387e-11,3.467410766892649344e-13,1.260077117029048808e-11,1.673851399709185614e-11,7.855017597353651578e-14,-3.918895989064560166e-11,2.345442619507939948e-11,1.863490302119247817e-11,-7.368745411762846624e-12,-1.299405015874482463e-12,-7.113211002785784876e-13,-9.033358269112119924e-13,-9.631073623203889330e-14,-2.020942762762576984e-12,2.161732972158856920e-11,1.143491638188950476e-11,2.183829876636776290e-11,-1.171872294455164652e-12,2.987608154586130212e-12,-1.115258452477233420e-13,-2.111599219807989128e-11,-7.906616253889433275e-13,1.387674874434013587e-10,5.943945091413555383e-13,-1.834909845555019183e-12,-1.659066306953134223e-12,1.794992949280219071e-13,-2.155544204144303230e-13,1.267956550800648763e-11,4.871019816280962883e-12,-1.207428115844997427e-11,1.241742040999748749e-12,2.317686445185814694e-11,1.082472229945724518e-11,2.929207621578375109e-12,6.413336838054055516e-12,-9.807287910864798036e-14,2.064533563376695860e-12,-5.868802519002062172e-14,2.013094043648113936e-11,1.289398448017651618e-13,8.456925912146838768e-12,-7.125859606441136546e-12,-4.596580958391878108e-13,8.273525555542644301e-13,3.268867465634260905e-11,1.233901316093892899e-11,-1.619326274034616710e-13,-6.312226445895098867e-13,4.287794202213165754e-14,-7.401056422734841751e-12,-5.023887965919664185e-14,3.103046852982137721e-11,-6.402202064912178525e-13,-1.708042075840478456e-13,2.355135012140085101e-12,-1.330142170893337922e-12,1.989337692866129813e-12,-4.427658678173505057e-13,4.037569831730535708e-11,-5.325690503103229687e-11,3.740982913385200935e-12,2.664043595185615453e-12,2.149412169801836553e-12,7.356979954775366821e-11,-1.255209265178293246e-14,2.645657678565899818e-11,-9.340110044873543762e-14,2.400540529673833325e-11,-1.163438332268532958e-11,6.732121281281006477e-13,5.336760231601863471e-12,1.255364108586481260e-11,-1.155684648913895536e-13,1.609060179497680795e-13,6.074700847205406370e-11,5.276666659089020561e-11,1.614255576782356338e-11,1.556212956006539481e-12,-1.660565955288092294e-12
-3.045499261507189699e-14,2.975676742978265164e-12,1.212485824037844171e-15,2.676187850921934496e-12,2.358061989038530582e-12,-3.925548801502511139e-14,1.590078890645061040e-12,3.774605604446269991e-14,-1.086998670363463547e-13,5.612769728719335852e-14,-1.136894773110742448e-12,6.402967551339905696e-12,7.949759805959449108e-13,9.819118308115121332e-13,1.017618288223032467e-10,7.409349825274436382e-13,1.690848309344558242e-13,1.246873496712919953e-11,1.975358910635769921e-12,1.441035925849259587e-12,3.241769988277209919e-11,8.552518395286654418e-14,3.507576829825693811e-12,4.463618479248248413e-12,1.623692602196792720e-14,-1.005633104649499868e-11,4.842675949821958547e-11,4.897214958492399525e-12,-1.812855752179586363e-12,-3.578685159360731441e-13,-2.754450671663731009e-13,-1.191672656569016086e-13,-1.418867548455514247e-14,-5.126310247993862789e-13,5.798438024724097451e-12,3.152334238746855403e-12,4.682774011722974464e-11,-2.677485805571176771e-13,9.187333090848910944e-13,1.026323025529275583e-14,-3.567987783314666556e-11,-1.933353297440653074e-13,2.786794924647977153e-11,3.211014177471657629e-13,-4.466707069515314613e-13,-4.117396714795090991e-13,-6.551789812304454344e-15,-3.371378468024369105e-14,3.498022223364799784e-12,9.373205598245451054e-12,-4.984161853454903982e-11,3.097003704669548705e-13,7.199101499880940061e-12,1.922013776586062889e-11,7.975920595978318896e-13,1.170852729809230386e-11,-1.334281295221002206e-14,5.943999133024253967e-13,1.149463202682081286e-15,4.202670716788360923e-11,2.411467480363657478e-13,1.501324983850099595e-11,-1.246410657138645941e-11,-1.096340269532309578e-13,2.388613560474572533e-13,8.593645376013134284e-12,3.582456224875957145e-12,5.228106281364855925e-15,-1.147833533159658511e-12,1.904277358772161918e-13,-1.694156872632792392e-12,-8.552748023462404733e-15,8.590361785044942869e-12,4.313052304275847441e-13,4.171194741898222997e-14,6.266446513898546763e-13,-3.207549500014706905e-13,5.194464079813063073e-13,-5.077654746170166051e-14,1.048412432054897428e-11,-8.522056131963000575e-11,1.002355101736218159e-12,7.000736046899270921e-13,5.754190989894107782e-12,1.876801908325614917e-11,1.412712178483492017e-14,5.111276407821985741e-11,-1.846017846156705366e-14,4.806696414461344081e-11,-3.017243356207051933e-12,1.909300135676594270e-13,1.458627873228137527e-12,3.408878335079083231e-12,-1.157129215993367843e-15,6.689819530646416996e-14,1.793922889832768542e-11,1.382838256327689259e-11,3.377254241882457326e-11,4.324376132174475193e-13,-4.214788088849294717e-13
