2.291081163388415940e-07,2.260488639392917700e-07,2.332960456609355780e-07,2.301803523686585372e-07
2.352229128658140100e-07,2.321451393855179600e-07,2.394182491558407316e-07,2.362776233161368650e-07
1.302872664543523673e-06,1.272798627062857161e-06,1.481118723757218382e-06,1.436268820597604075e-06
7.061477052339490639e-07,6.970545471010435546e-07,7.185417486021433496e-07,7.092587495472534830e-07
1.150602366374197106e-07,1.135181381106792893e-07,1.170929214971174888e-07,1.155202072855028852e-07
2.683469423138526156e-07,2.679005931631585474e-07,2.698437967079255654e-07,2.693304317295370023e-07
6.544887304258718919e-07,6.460483258068626250e-07,6.660172805773287207e-07,6.574066258890427586e-07
3.495848487073116278e-07,3.450179643109078121e-07,3.557590027028721055e-07,3.511006072971641377e-07
5.964634690511151225e-07,5.599381105090700799e-07,9.423671224797449853e-07,8.776754894919477390e-07
7.115978379395573023e-07,7.026445191625866823e-07,7.240434668407933750e-07,7.148994719899312329e-07
6.534262660101773684e-07,6.446477272425567308e-07,6.652517043913455718e-07,6.563059147383211718e-07
8.623180450441311682e-07,8.516500949215256333e-07,8.770312143153430298e-07,8.661226826991424412e-07
8.176983472390973459e-07,8.081567122378841633e-07,8.310299054664586323e-07,8.212546156400962178e-07
1.303908446821953157e-07,1.287288105647411782e-07,1.327153556820976842e-07,1.310182689117852627e-07
1.424333503413756270e-06,1.408701730301252651e-06,1.443879041327650500e-06,1.427876223861955718e-06
4.253929762277731104e-07,4.200200133451078704e-07,4.327813694820804154e-07,4.272956336083086843e-07
5.414405778440917693e-07,5.344829630528487749e-07,5.510446296048264166e-07,5.439497700994615830e-07
1.124601065093853312e-06,1.111402746098570992e-06,1.143204043748339283e-06,1.129696345390243895e-06
1.453451279540920020e-06,1.437576562303945394e-06,1.474724331707103211e-06,1.458448708951889868e-06
7.022782486736002084e-07,6.944612214210715344e-07,7.135888691504502033e-07,7.055682725595203877e-07
1.274756109830897586e-06,1.258711203362425912e-06,1.296462495527677175e-06,1.280063669920786287e-06
1.559379355968828047e-06,1.541354346199418618e-06,1.582678705325032001e-06,1.564225108445586354e-06
5.456975921168810932e-07,5.381806816143057755e-07,5.590103267587222903e-07,5.511065926748465960e-07
9.559993743544658082e-08,9.429683790901477334e-08,9.733619823748406585e-08,9.600973140650682225e-08
1.861714556375388454e-07,1.836182870147696397e-07,1.896159063713325722e-07,1.870193740809815862e-07
1.133794534483271603e-06,1.119764142582911140e-06,1.152035109937268139e-06,1.137690333561291579e-06
2.367610707166220349e-07,2.340608660647853787e-07,2.407504085711637722e-07,2.379847397178566403e-07
2.288076178791610990e-07,2.257342003039010608e-07,2.329252040775464239e-07,2.297955961057770960e-07
6.374175753787083686e-07,6.292171114003353734e-07,6.485644801919049797e-07,6.401935727259393215e-07
4.381586618038510097e-07,4.329652947664618173e-07,4.451226067878156911e-07,4.398108381293575363e-07
9.725190545116029093e-07,9.589745452861410040e-07,9.951047335443217156e-07,9.805952578703424796e-07
1.145390251940706505e-06,1.131701259435289719e-06,1.162907292104310095e-06,1.148914240003203172e-06
6.927599067563036424e-07,6.838289708686252717e-07,7.048100767608295908e-07,6.956907151525390442e-07
7.399702502783340553e-07,7.334298831409067062e-07,7.506351997884152548e-07,7.439087842161388580e-07
9.201036287204185868e-07,9.088195256803795113e-07,9.352591188432381356e-07,9.237195768970005982e-07
2.808826051902636486e-07,2.773284687867916568e-07,2.858260013745850329e-07,2.821962687113149630e-07
6.206253175630339956e-07,6.122136124950455216e-07,6.317573706082018194e-07,6.231877686440877842e-07
1.208830032471938875e-06,1.195841494546827543e-06,1.227373424984070640e-06,1.214051503761969129e-06
5.536158423471825608e-07,5.460811780643196208e-07,5.648302987099900889e-07,5.570361011041280978e-07
6.892181885881992843e-07,6.804899388144063110e-07,7.014019010147696948e-07,6.924909898054103471e-07
7.935144026315405094e-07,7.834780427269307325e-07,8.072758117736238952e-07,7.970259281872375691e-07
6.876071702656811538e-07,6.786944094644720027e-07,6.997286368633576626e-07,6.906352087870497037e-07
5.448183768278961595e-07,5.374484501913549343e-07,5.544853033257266182e-07,5.469735134512423684e-07
5.612695470427212652e-07,5.284414193798014190e-07,6.835569762251567131e-07,5.706818527585129422e-07
3.073488470450059929e-07,3.034246528490895305e-07,3.127478099247486811e-07,3.087444124052619217e-07
4.473389392025068339e-07,4.417231467588955604e-07,4.551361492097697123e-07,4.494001083405000537e-07
3.224122171284371759e-07,3.180579749167052585e-07,3.283078555347435538e-07,3.238756318720642459e-07
4.971940991555185978e-07,4.914866417303875177e-07,5.053418910846316953e-07,4.994963594986725094e-07
3.902039286213710830e-07,3.853018683436597847e-07,3.969364691498302904e-07,3.919297261408086941e-07
1.483930534454665427e-07,1.464159898629401123e-07,1.511083825866982857e-07,1.490957630514225110e-07
5.765640356749487758e-07,5.691776172689179292e-07,5.866388209659321517e-07,5.790973003913160301e-07
1.350352161508157322e-07,1.332556973373118642e-07,1.374689404171420667e-07,1.356552040057842341e-07
4.121534204952673770e-07,4.066458781896354118e-07,4.193994945682899959e-07,4.137885377910713217e-07
1.730600924403773051e-07,1.710607846294196047e-07,1.760803807761016947e-07,1.740353494266801996e-07
3.516541811933279926e-07,3.472339528817216552e-07,3.578490941020848746e-07,3.533345085341927590e-07
