3.689765188673022056e-02,-2.698448396387703382e-02,-2.778418509858869220e-02,3.717439203207987403e-02
9.439405972760696317e-03,-1.982107167421820124e-02,-1.971146947561275981e-02,1.547303836036658005e-02
3.550960631952524565e-02,-2.539701329012914593e-02,-3.472761279864297612e-02,3.856834134037445683e-02
1.702123513336659469e-02,-1.709137655182811633e-02,-8.373428436668549010e-03,3.017740836231791110e-02
1.604861677615350077e-02,-2.623252488804806576e-02,-2.919271856129514869e-02,2.376567841643158208e-02
2.834210417049183930e-02,-3.990035857549890930e-02,-1.421382911888871212e-02,3.821821939735774165e-02
3.119364236761594522e-02,-2.602354212376570275e-02,-1.874616531835256519e-02,3.416185059868374202e-02
9.557893593627455817e-03,-1.933473786084026827e-02,-2.137792808484830637e-02,2.059020962897286852e-02
3.496159336031621351e-02,-3.771587184701438722e-02,-2.129789348951587058e-02,3.335581089732234800e-02
2.270373061470341153e-02,-2.611629040491687467e-02,-2.841875049089018224e-02,1.633345911300382661e-02
2.281374878847363535e-02,-3.189960045044767240e-02,2.363270483363197338e-03,2.225550753867939699e-02
4.358580270790429756e-02,-1.650898297333152145e-02,-1.842008323646253734e-02,2.389832738730099382e-02
5.466622599363145374e-02,-2.850593075020632985e-02,-3.242436604284998358e-02,3.557682245175144975e-02
3.446636128742080335e-02,-2.092626298700174178e-02,-2.087112636818666545e-02,2.942743780993611197e-02
1.348166134826621169e-02,-2.654577207121238888e-02,-1.375160685278903686e-02,2.962267277678636360e-02
2.628313879654013696e-02,-2.196663593679147944e-02,-1.655553874109463169e-02,2.438143460704522009e-02
3.421599762842170156e-02,-1.207418073783126516e-02,-5.125142150490347159e-02,1.311682749402488454e-02
2.805887986229670811e-02,-4.310296970053106164e-02,-3.758209226977991813e-02,2.744156690728177458e-02
1.734712935080902699e-02,-2.875484357712905850e-02,-2.099724003127347027e-02,2.978884333002929444e-02
2.936013500650982988e-02,-3.400516659217998200e-02,-3.292176338495537979e-02,3.029367223239444462e-02
2.797489803061357569e-02,-3.649103894898780148e-02,-3.844208807037870212e-02,3.924234931223492817e-02
2.430817883230852045e-02,-2.630057465096914335e-02,-3.434145234162084420e-02,1.563022383431316234e-02
2.123810969359783349e-02,-1.769857835821245229e-02,-8.822771789331705986e-03,2.214007515951218683e-02
2.111463422693615408e-02,-2.398569273069494495e-02,-1.362164315028409171e-02,4.420747833425394541e-02
8.302699855056753023e-03,-2.008977177602303335e-02,-2.108133754227640988e-02,-4.869455308061337688e-03
4.037081882827043416e-02,-2.597429529991671440e-02,-4.186027201377396506e-02,4.541043650136603049e-02
1.169295855608164236e-02,-2.088679833123702895e-02,-8.730746354684950847e-03,7.807670186567079555e-03
-2.358723620744330313e-02,4.950661641184898876e-03,2.599027572674376604e-02,-1.431366516171363526e-02
8.855449209596855109e-03,-9.342173452912785891e-03,-2.538759593394390723e-02,2.345045078876575873e-02
3.879621000208209602e-02,-2.798471296335387423e-02,-3.217812198838178317e-02,2.847926046172823827e-02
2.370049788854238643e-02,-2.533980382009375781e-02,-1.299772461704348618e-02,3.303034039122980381e-02
2.293763062747224482e-02,-2.332446797592025237e-02,-3.104639636314305423e-02,1.515292692652182513e-02
1.806969844206221879e-02,-3.512242406101636488e-02,-3.442169933955446098e-02,2.120088826594281398e-02
1.460105665219020576e-02,-8.015113426638934392e-04,-1.964497911076555289e-02,1.686451221357032626e-02
4.183690703889476198e-02,-2.775088214449245028e-02,-2.984811813369042666e-02,2.922753205541760851e-02
1.667015634184382603e-02,-2.995320172449393928e-02,-2.722093562262530020e-02,1.537525528049946653e-02
2.539206119326797850e-02,-4.267712325750958047e-02,-4.032814503967773606e-02,3.052516304942411163e-02
3.459988715876828602e-02,-1.866733981874185017e-02,-1.504558384227304597e-02,1.775930012542557140e-02
1.333125497686796744e-02,-2.664702328559910571e-02,-2.818466102521135358e-02,1.924068064762535571e-02
1.753128899493855419e-02,-1.182999320493800105e-02,-1.524033538117510952e-02,1.710318817260518542e-02
1.621850703706231855e-02,-1.599125608010988631e-02,-3.235328428184659766e-02,2.610135316048884865e-02
